1stFlrSF,2ndFlrSF,3SsnPorch,Alley_Grvl,Alley_None,Alley_Pave,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_None,BsmtQual_TA,BsmtUnfSF,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_None,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_None,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageYrBlt,GrLivArea,HalfBath,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,TotalSF,Total_Bathrooms,Total_porch_sf,Total_sqr_footage,WoodDeckSF,YearBuilt,YearRemodAdd,YrBltAndRemod,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,has2ndfloor,hasbsmt,hasfireplace,hasgarage,haspool
5.979195646164092,968.7159580815957,0.0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,1,67.3445341827607,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.89064566683106,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,480.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1990.0,8.353542942264717,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,64,0.7509568431355167,0,0,0,1,1,0,0,0,1,0,0,14.276423940038253,0,0,0,0,1,15.362899946819855,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.590474053516913,4.679500696266022,7,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.849404844423074,0,0,0,0,0,0,0,0,1,0.0,2.373752707640205,298.4099909339312,1273.105144661691,2.0,19.889831792713757,974.6951537277597,6.408712072365782,1921,1950,3871,0,0,0,0,1,1,1,0,1,0
6.100382137578345,1178.3588787654028,0.0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,148.88168261833778,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9934397541368476,0.0,0,0,1,0,0,47.23647955625396,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,645.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1998.0,8.571524774524342,1.0688365966619182,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,65,0.7509568431355167,0,0,1,0,0,0,0,1,1,0,0,14.064726585938338,0,0,0,0,1,19.011798097804107,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31.760633575993932,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.105437845463152,3.991516944753028,7,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.299112067295642,0,0,0,0,0,0,0,0,1,0.0,2.261967859312266,508.36818817203664,1692.8274490750177,3.5278580524678067,94.97527614697452,1333.3409435213189,85.86983830151136,1997,1998,3995,0,0,0,1,0,1,1,0,1,0
6.159892986728191,1619.7935180360973,0.0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1,0,0,0,0,101.0448520880787,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.9033340735031735,0,0,1,0,0,0,2,0,0,0,0,0,0,1,852.0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2004.0,8.818441489563362,1.0688365966619182,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,66,0.7509568431355167,0,0,1,0,0,0,0,1,1,0,0,14.115811916323969,0,0,0,0,1,20.019712373878086,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.204218170924207,0,1,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.22531323506916,3.991516944753028,8,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.666660207428574,0,0,0,0,0,0,0,0,1,0.0,2.373752707640205,544.4743462761948,2170.4277572990204,2.534418298330959,61.471014800898224,1625.9534110228255,42.245701565829066,2004,2005,4009,0,1,0,0,0,1,1,1,1,0
6.653513118835481,0.0,0.0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,172.91332867829456,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9934397541368476,0.0,0,0,1,0,0,95.29515090432986,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.9033340735031735,0,1,0,0,0,0,2,0,0,1,0,0,0,0,576.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1970.0,8.674480762556293,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,67,0.7509568431355167,0,0,0,1,0,0,0,1,1,0,0,15.808334569180534,0,0,0,0,1,19.51999080380893,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.194561401512875,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.991516944753028,7,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.100717685412471,0,0,0,0,0,0,0,0,1,0.0,2.1373692666038178,868.6288772458229,875.2823903646583,2.9934397541368476,56.54915773406039,179.56684179713005,56.54915773406039,1970,1989,3959,0,0,0,0,1,0,1,1,1,0
6.354709565266247,0.0,0.0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,186.317844870141,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9934397541368476,0.0,0,0,1,0,0,57.36462599493553,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,558.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2003.0,8.172115881260881,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,68,0.7509568431355167,0,0,1,0,0,0,0,1,1,0,0,14.355215728743817,0,0,0,0,1,19.351558663916215,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.02549610026619,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.081699687997018,3.991516944753028,7,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.328294703023396,0,0,0,0,0,0,0,0,1,0.0,2.1373692666038178,672.0222432297574,678.3769527950236,2.9934397541368476,43.09352417269251,192.67255443540722,35.011824484695495,2003,2003,4006,0,1,0,0,0,0,1,0,1,0
5.834155434978966,0.0,0.0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,1,78.57827169829706,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,220.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1945.0,7.32914355816685,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,69,0.7509568431355167,0,0,0,1,0,0,0,1,1,0,0,12.522342497114693,1,0,0,0,0,14.767586668074676,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,4.679500696266022,4,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.289794413577894,0,0,0,0,0,0,0,0,1,0.0,1.6439949942073706,374.8936886716419,380.72784410662086,1.0,0.0,5.834155434978966,0.0,1945,1950,3895,0,0,0,0,1,0,1,0,1,0
6.259751605097638,1185.8242558607346,0.0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,128.8057304418444,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,1,75.67299783415635,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.334133111695923,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9033340735031735,0,1,0,0,0,0,2,0,0,0,0,0,0,1,667.0,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1953.0,8.719471160898426,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,70,0.7509568431355167,0,0,0,1,0,0,0,1,1,0,0,15.230596185253729,1,0,0,0,0,20.834996336669615,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.734961787391757,3.2801001720569136,7,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.323860125621126,0,0,0,0,0,0,0,0,1,0.0,2.1373692666038178,611.1881138724156,1803.2721213382479,2.0,18.06909489908768,1320.8897379076766,0.0,1953,1953,3906,1,0,0,0,0,1,1,1,1,0
6.658863487824264,0.0,0.0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,288.99170644269185,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9934397541368476,0.0,0,0,1,0,0,49.42888441189735,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6882544742767884,0,1,0,0,0,0,2,0,0,0,0,0,0,1,516.0,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1973.0,8.683603923454264,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,71,0.7509568431355167,0,0,0,1,0,0,0,1,1,0,0,14.920729032579017,0,0,0,0,1,23.014552495002736,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.7241746416261,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.679500696266022,7,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.404927602627597,0,0,0,0,0,0,0,0,1,0.0,2.261967859312266,975.6895791534237,982.348442641248,2.9934397541368476,56.42766208400386,295.6505699305161,56.42766208400386,1973,1973,3946,0,1,0,0,0,0,1,1,1,0
5.929097599008983,0.0,0.0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,122.96633937664308,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9934397541368476,0.0,0,0,0,0,1,43.76062100314007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,360.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1987.0,7.4799425063493015,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,72,0.7509568431355167,0,0,0,1,0,0,0,1,1,0,0,13.598505344368876,1,0,0,0,0,18.840431230056637,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.679500696266022,4,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.771443882099637,0,0,0,0,0,0,0,0,1,0.0,1.6439949942073706,417.721016285883,423.650113884892,1.9934397541368476,0.0,128.89543697565205,0.0,1982,2006,3988,0,1,0,0,0,0,1,0,1,0
5.964606053701048,999.6470678539469,0.0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,83.75643014756201,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9033340735031735,0,0,1,0,0,0,2,0,0,0,0,0,0,1,427.0,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1998.0,8.359391381151141,1.0688365966619182,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,73,0.7509568431355167,0,0,0,1,0,0,0,1,1,0,0,14.24130214674287,1,0,0,0,0,19.68748209791016,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.92066739623235,0,1,0,0,0,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.121624044618464,3.991516944753028,7,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.128116509451258,0,0,0,0,0,0,0,0,1,30.360796994509826,2.1373692666038178,412.0767847847582,1417.6884586924061,2.534418298330959,45.48242103912829,1005.6116739076479,0.0,1998,1998,3996,0,0,0,1,0,1,1,1,1,0
6.120994267700077,0.0,0.0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,81.92399445364869,10.038142155890412,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9934397541368476,0.0,0,0,0,0,1,54.51423721966482,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,490.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1989.0,7.788707945958794,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,74,0.7509568431355167,0,0,0,1,0,0,0,1,1,0,0,14.254392964276589,0,0,0,0,1,21.472480451027483,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.378346934716832,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.348040647375277,5,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.88380602959621,0,0,0,0,0,0,0,0,1,0.0,1.9965771941053203,520.5827731216737,526.7037673893738,1.9934397541368476,0.0,98.08313087723917,0.0,1954,2003,3957,0,0,0,0,1,0,1,0,1,0
5.924536820667512,915.5858752615229,0.0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,84.23210675232151,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.26402261748262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,379.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1915.0,8.27422271441886,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,75,1.2485432660769678,0,0,0,1,0,0,0,1,1,0,0,13.007685008369092,1,0,0,0,0,17.249650674491868,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,4.679500696266022,3,0,0,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.58432477200052,0,0,0,0,0,0,0,0,1,0.0,2.261967859312266,415.5514389291244,1337.061851011315,2.0,14.26402261748262,921.5104120821904,0.0,1915,1950,3865,0,0,0,0,1,1,1,0,1,0
5.561594059212105,544.2547361834029,0.0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,106.5202179175797,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9934397541368476,0.0,0,0,1,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,297.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1973.0,7.672046197143554,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,76,0.7509568431355167,0,0,0,1,0,0,0,1,1,0,0,10.392792284364228,0,0,0,0,1,8.72630796611385,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.687809637434555,3.991516944753028,4,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.418625774449598,0,0,0,0,0,0,0,0,1,0.0,1.8346585068439765,245.87309263929046,795.6894228819054,1.9934397541368476,46.75224542933435,656.3365481601948,31.064435791899793,1973,1973,3946,0,0,0,1,0,1,1,0,1,0
